Running: Dim=10, Cond=1
  Run 18: fmin = 5.6042e-03 | Evals = 999915 | Best so far = 1.4475e-05
  Run 19: fmin = 2.5799e-04 | Evals = 999915 | Best so far = 1.4475e-05
  Run 20: fmin = 1.8055e-02 | Evals = 999915 | Best so far = 1.4475e-05
  Run 21: fmin = 3.2854e-05 | Evals = 999915 | Best so far = 1.4475e-05
  Run 22: fmin = 4.6317e-02 | Evals = 999915 | Best so far = 1.4475e-05
  Run 23: fmin = 9.6182e-04 | Evals = 999915 | Best so far = 1.4475e-05
  Run 24: fmin = 7.0973e-03 | Evals = 999915 | Best so far = 1.4475e-05
  Run 25: fmin = 2.4609e-04 | Evals = 999915 | Best so far = 1.4475e-05
  Run 26: fmin = 4.6755e-04 | Evals = 999915 | Best so far = 1.4475e-05
  Run 27: fmin = 1.7911e-03 | Evals = 999915 | Best so far = 1.4475e-05
  Run 28: fmin = 3.5431e-03 | Evals = 999915 | Best so far = 1.4475e-05
  Run 29: fmin = 3.3113e-04 | Evals = 999915 | Best so far = 1.4475e-05

Running: Dim=80, Cond=100
  Run 0: fmin = 1.4720e+00 | Evals = 999915 | Best so far = 1.4720e+00
  Run 1: fmin = 1.3366e+00 | Evals = 999915 | Best so far = 1.3366e+00
  Run 2: fmin = 1.2711e+00 | Evals = 999915 | Best so far = 1.2711e+00
  Run 3: fmin = 9.2477e-01 | Evals = 999915 | Best so far = 9.2477e-01
  Run 4: fmin = 1.1872e+00 | Evals = 999915 | Best so far = 9.2477e-01
  Run 5: fmin = 7.3018e-01 | Evals = 999915 | Best so far = 7.3018e-01
  Run 6: fmin = 1.1299e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 7: fmin = 9.0728e-01 | Evals = 999915 | Best so far = 7.3018e-01
  Run 8: fmin = 8.3745e-01 | Evals = 999915 | Best so far = 7.3018e-01
  Run 9: fmin = 7.5598e-01 | Evals = 999915 | Best so far = 7.3018e-01
  Run 10: fmin = 1.1787e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 11: fmin = 9.1719e-01 | Evals = 999915 | Best so far = 7.3018e-01
  Run 12: fmin = 9.1796e-01 | Evals = 999915 | Best so far = 7.3018e-01
  Run 13: fmin = 1.1902e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 14: fmin = 1.2242e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 15: fmin = 1.2040e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 16: fmin = 8.8754e-01 | Evals = 999915 | Best so far = 7.3018e-01
  Run 17: fmin = 1.2452e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 18: fmin = 1.3392e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 19: fmin = 1.0273e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 20: fmin = 1.1801e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 21: fmin = 1.0899e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 22: fmin = 1.2302e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 23: fmin = 8.2455e-01 | Evals = 999915 | Best so far = 7.3018e-01
  Run 24: fmin = 9.8526e-01 | Evals = 999915 | Best so far = 7.3018e-01
  Run 25: fmin = 1.0482e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 26: fmin = 1.0631e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 27: fmin = 1.1143e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 28: fmin = 1.3309e+00 | Evals = 999915 | Best so far = 7.3018e-01
  Run 29: fmin = 1.0113e+00 | Evals = 999915 | Best so far = 7.3018e-01

Running: Dim=80, Cond=10000
  Run 0: fmin = 2.5988e+00 | Evals = 999915 | Best so far = 2.5988e+00
  Run 1: fmin = 2.9942e+00 | Evals = 999915 | Best so far = 2.5988e+00
  Run 2: fmin = 3.1250e+00 | Evals = 999915 | Best so far = 2.5988e+00
  Run 3: fmin = 2.6472e+00 | Evals = 999915 | Best so far = 2.5988e+00
  Run 4: fmin = 2.4879e+00 | Evals = 999915 | Best so far = 2.4879e+00
  Run 5: fmin = 3.0527e+00 | Evals = 999915 | Best so far = 2.4879e+00
  Run 6: fmin = 4.1669e+00 | Evals = 999915 | Best so far = 2.4879e+00
  Run 7: fmin = 2.3958e+00 | Evals = 999915 | Best so far = 2.3958e+00
  Run 8: fmin = 3.9224e+00 | Evals = 999915 | Best so far = 2.3958e+00
  Run 9: fmin = 5.0044e+00 | Evals = 999915 | Best so far = 2.3958e+00
  Run 10: fmin = 3.0220e+00 | Evals = 999915 | Best so far = 2.3958e+00
  Run 11: fmin = 2.3548e+00 | Evals = 999915 | Best so far = 2.3548e+00
  Run 12: fmin = 2.8188e+00 | Evals = 999915 | Best so far = 2.3548e+00
  Run 13: fmin = 2.3124e+00 | Evals = 999915 | Best so far = 2.3124e+00
  Run 14: fmin = 3.2198e+00 | Evals = 999915 | Best so far = 2.3124e+00
  Run 15: fmin = 2.8338e+00 | Evals = 999915 | Best so far = 2.3124e+00
  Run 16: fmin = 4.5476e+00 | Evals = 999915 | Best so far = 2.3124e+00
  Run 17: fmin = 2.3860e+00 | Evals = 999915 | Best so far = 2.3124e+00
  Run 18: fmin = 2.7216e+00 | Evals = 999915 | Best so far = 2.3124e+00
  Run 19: fmin = 2.9238e+00 | Evals = 999915 | Best so far = 2.3124e+00
  Run 20: fmin = 1.4090e+00 | Evals = 999915 | Best so far = 1.4090e+00
  Run 21: fmin = 3.9691e+00 | Evals = 999915 | Best so far = 1.4090e+00
  Run 22: fmin = 2.4251e+00 | Evals = 999915 | Best so far = 1.4090e+00
  Run 23: fmin = 4.2865e+00 | Evals = 999915 | Best so far = 1.4090e+00
  Run 24: fmin = 3.3201e+00 | Evals = 999915 | Best so far = 1.4090e+00
  Run 25: fmin = 4.6531e+00 | Evals = 999915 | Best so far = 1.4090e+00
  Run 26: fmin = 4.6395e+00 | Evals = 999915 | Best so far = 1.4090e+00
  Run 27: fmin = 5.1429e+00 | Evals = 999915 | Best so far = 1.4090e+00
  Run 28: fmin = 7.8964e-01 | Evals = 999915 | Best so far = 7.8964e-01
  Run 29: fmin = 3.0040e+00 | Evals = 999915 | Best so far = 7.8964e-01

======================================================================
Configuration        | Best Score      | Average Score (30 runs)
======================================================================
dim10_cond1          |      2.8535e-07 |      7.2530e-07
dim10_cond100        |      1.3124e-07 |      6.2317e-07
dim10_cond10000      |      7.4092e-07 |      4.9582e-01
dim30_cond1          |      5.3849e-07 |      8.0669e-07
dim30_cond100        |      5.0244e-07 |      8.6039e-07
dim30_cond10000      |      5.5322e-07 |      5.3275e-01
dim80_cond1          |      1.4475e-05 |      7.1002e-03
dim80_cond100        |      7.3018e-01 |      1.0854e+00
dim80_cond10000      |      7.8964e-01 |      3.1725e+00
======================================================================

Process finished with exit code 0
